,Om,H0,b,M
0,0.285326642477206,67.4842837610131,0.680756943302692,-19.425262883651
1,0.267878406037468,69.8846000896703,0.683948118953819,-19.3518467180518
2,0.279343585967041,70.8320613246411,0.682202158226613,-19.3406231199223
3,0.280566080064924,70.2649741926538,0.672829939120768,-19.3626599309197
4,0.287225583451071,69.4605615452104,0.705746496068366,-19.3657415985687
5,0.287453875135293,69.1248401926704,0.671603658284994,-19.4004463666289
6,0.277659884701015,68.537097841522,0.701930023151803,-19.3977837376486
7,0.303355645292641,67.7944744345876,0.691878440786997,-19.4190459687557
8,0.287910522029754,70.3311619842763,0.687446296598406,-19.3507815045463
9,0.297724703076819,66.9836243820103,0.669315003791443,-19.4521521357342
10,0.265389564715006,71.0979812081772,0.686796439666193,-19.3359390481008
11,0.294283278319704,67.2554077830295,0.668849241169966,-19.4303764217989
12,0.280647463528649,68.565729255832,0.673540997380219,-19.4178447747595
13,0.268908476850295,70.0196186826946,0.694226438853415,-19.349310145534
14,0.279197024953798,70.534987396047,0.701251915627893,-19.3481766244369
15,0.268207715803417,69.9658938614265,0.709213505236571,-19.3558859120948
16,0.29865509003412,68.591784377305,0.690570672398708,-19.3857477612014
17,0.273503081300638,69.2700262462494,0.674759056301073,-19.3968516096537
18,0.302466553555178,68.5080717409362,0.684818343791582,-19.3867520709513
19,0.284646200084961,67.8520217447487,0.683403086627186,-19.4337407103872
20,0.298693983118984,67.2657694298888,0.651818265191694,-19.4388954186676
21,0.297270960908648,69.2000704121666,0.683289323285272,-19.3877202411143
22,0.303882359274746,67.3527611163638,0.677956537656976,-19.4410201918323
23,0.289251281309345,69.9542750439792,0.695966957438395,-19.3560198289797
24,0.287656669194859,68.8701137109764,0.689155738230766,-19.4065790372783
25,0.295098672562121,67.8872160450407,0.654056286351138,-19.4086605163245
26,0.314966077299536,67.1779362336517,0.670524708271311,-19.4320752794721
27,0.279050156362117,69.5918433994836,0.662250926225932,-19.3659173019735
28,0.296505979801481,69.1648743789729,0.67490937966376,-19.3652160745872
29,0.264368103624561,69.5234562175838,0.688796570616777,-19.3896558674615
30,0.309093225810968,68.3185598163843,0.67015844290481,-19.389976724929
31,0.274913650056185,70.4021045825448,0.697906943009616,-19.3388955081368
32,0.303836608552442,68.0642397382443,0.680464396655936,-19.4206381408751
33,0.29595416411205,67.6361003373016,0.656951058099997,-19.4165010402204
34,0.290171776922505,69.0387291112229,0.695640929435119,-19.3745605822437
35,0.261681608711255,70.8329055425092,0.712324961541424,-19.3426468273557
36,0.279442937899709,69.741888872887,0.665366222419658,-19.3590284820195
37,0.307059871922115,68.100797965923,0.67273205276113,-19.3959261280544
38,0.259937254443645,69.8315394670676,0.689670739321201,-19.372359454976
39,0.257204565149446,70.39549588003,0.709720326640629,-19.3593101132004
40,0.278702253921354,70.7042748007772,0.691337947853596,-19.3383876908791
41,0.273123278532748,68.4444879459284,0.688691033459436,-19.4069511305789
42,0.277518969312488,68.8653211486337,0.667432939778808,-19.3861480016094
43,0.304035273660734,67.3794961430585,0.682000726859425,-19.4296678305888
44,0.262934352442595,70.5625941159749,0.713709183934118,-19.3512838363829
45,0.263306097818832,70.6094726251242,0.685489387201822,-19.3427550024719
46,0.273384984171279,68.7033915617422,0.681960015522856,-19.3934889985743
47,0.263251677971476,69.9040916330798,0.681113638711429,-19.3710761766992
48,0.298753815846204,67.3526449869294,0.679712754052653,-19.4405714806621
49,0.278110113519698,68.8485819926844,0.664355558309313,-19.4017653121114
50,0.261545437839869,70.0425791798719,0.698077782095642,-19.3748991118048
51,0.29409872951398,69.6103710446869,0.663108803457266,-19.3633242685907
52,0.284958133333968,68.7095903787673,0.701738164609594,-19.4046905322409
53,0.272873369455134,69.3478292164406,0.693450763458403,-19.3961760544985
54,0.274690427106209,68.6534791529957,0.691800014244969,-19.3948580180147
